Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2561,16668479,"Muneera Mahjabeen","2026-08-06 21:10:55",355.7,2,muneeramahjabeen
2562,16662039,"Ajat Rosadi","2026-08-04 16:58:10",355.5,2,ajatrosadi
2563,16663387,Ju,"2026-08-05 23:29:38",355.4,2,juziddd
2564,16685904,KavYaHD,"2026-08-07 16:39:49",355.4,2,kavyahd
2565,16663869,CYBER_TECH99,"2026-08-05 01:40:15",355.4,2,cybertech99
2566,16663191,"Arnav Anand","2026-08-04 19:53:08",354.8,1,arnavair27
2567,16682559,"Punit Pritam Mohanty","2026-08-08 03:28:41",354.8,1,punitpritammohanty
2568,16659804,"Gashahun Demise","2026-08-04 13:23:20",354.8,2,gashahundemiset
2569,16669523,Jackson55171,"2026-08-05 18:21:00",354.7,2,jackson55171
2570,16623806,黒田彩人,"2026-07-31 03:52:53",353.0,1,ayato0705
2571,16667033,"Geethika Sandireddy","2026-08-07 12:51:08",351.3,2,geethikasandireddy
2572,16657159,"Amey Malpurkar","2026-08-04 15:43:33",351.2,1,ameymalpurkar
2573,16666574,"hrishit prakash","2026-08-05 13:26:37",350.7,2,hrishitprakash
2574,16659900,"Abu Bakr","2026-08-04 18:30:29",350.4,2,mohamed32010
2575,16632881,"Brisa Marina","2026-08-07 16:13:15",350.1,1,brisamarina
2576,16656595,"Sithija Amarathunga","2026-08-04 10:09:50",349.9,2,sithijaamarathunga
2577,16667601,"Audrius Molis","2026-08-05 12:27:17",349.7,2,vienas
2578,16659374,"[Deleted] 8f7327b9-2576-439b-bd6e-3f5fde366ebe","2026-08-04 10:12:44",349.3,1,del=8b215115eb53cbc1
2579,16654853,"Saketh Rao","2026-08-03 21:43:14",349.1,1,sakethrao
2580,16657891,"Joshua Kinnah","2026-08-07 23:00:45",348.9,2,joshuakinnah
2581,16661249,Yaohui,"2026-08-06 01:23:22",347.7,1,yaohui85
2582,16682345,Gordy,"2026-08-07 09:43:58",347.7,1,gordyii
2583,16639684,Rubel,"2026-08-05 18:49:11",347.4,2,rubel01
2584,16671959,"Sintu Verma","2026-08-08 06:15:42",347.1,2,sintuverma
2585,16654306,Shubham,"2026-08-03 19:09:40",347.0,2,sanjayshubham24
2586,16656919,Sumaiya,"2026-08-04 15:43:37",346.8,2,ayeshasummaiyya
2587,16666512,RexHuang936,"2026-08-07 08:51:41",346.5,2,rexhuang936
2588,16673712,"Alejandro Betato","2026-08-07 23:43:57",346.4,2,alejandrobetato
2589,16659280,"yahaya zayyan","2026-08-04 10:51:16",345.6,1,yahayazayyan
2590,16662066,"Yug Savalia","2026-08-06 19:06:26",345.5,1,"priyankagarg19,yugsavalia"
2591,16659533,"Pavan Desai","2026-08-08 05:29:27",345.2,2,pavancdesai
2592,16665152,"Ahmed Karim","2026-08-05 10:14:29",345.1,1,versusic
2593,16661810,AGNES33,"2026-08-04 18:44:16",344.8,2,agnes33
2594,16658783,"Devesh Choudhury","2026-08-07 17:08:33",344.7,2,deveshchoudhury
2595,16666553,DevChheda26,"2026-08-05 09:53:22",344.5,1,devchheda26
2596,16621290,"Muhammad Ahsan","2026-07-30 17:35:00",344.3,2,ahsanneural
2597,16668032,pat999,"2026-08-05 14:07:34",344.2,2,pat999
2598,16667365,"leul dereje","2026-08-08 06:54:54",344.1,2,leuldereje
2599,16655508,bigsea,"2026-08-04 01:31:58",344.0,2,sakamakihiromi
2600,16621243,"Jesse Bullard","2026-07-31 21:20:21",344.0,1,jessebullard
2601,16661231,"R Ajay Kumar12","2026-08-04 14:12:11",343.9,1,rajaykumar12
2602,16658718,"Duong Bao Duy","2026-08-08 03:58:55",343.4,1,duongbaoduy
2603,16678362,"Mitiku Yohannes","2026-08-07 00:00:37",343.3,2,mitiku
2604,16686513,Vipul_Kumar75476,"2026-08-07 17:36:00",343.1,1,vipulkumar75476
2605,16667684,"Tim Neale","2026-08-06 13:01:12",342.7,1,timothyjneale
2606,16656287,sandip_shaw123,"2026-08-05 10:02:07",342.7,1,sandipshaw123
2607,16658888,NovaBytes,"2026-08-06 07:06:34",341.7,2,"drashtisingh14,kjjkjjk3107"
2608,16688165,"David @ Koantek","2026-08-08 05:42:19",341.4,2,artificialbrilliance
2609,16654407,"Serendeep Rudraraju","2026-08-06 14:31:45",341.3,2,serendeeprudraraju
2610,16655997,tanatet8,"2026-08-04 04:51:09",340.9,1,tanatet8
2611,16655786,leavts,"2026-08-04 02:35:50",340.5,1,leavts
2612,16639814,"Nikhil Krishna A","2026-08-08 05:36:48",340.2,2,techmasternikhil
2613,16661879,"Pham Truc","2026-08-07 07:21:46",340.0,1,genti1206
2614,16675104,"khwaja Moula'Ali","2026-08-06 11:30:49",339.7,1,khwajamoulaali
2615,16683970,"Zakhar Homyakov","2026-08-07 11:14:41",339.7,2,zakharhomyakov
2616,16661154,"gronky goobers","2026-08-04 15:22:13",339.6,2,"viktoriusontop,yoshisurjuise"
2617,16687574,"Yash Raghuvanshi","2026-08-07 22:09:38",338.7,2,yashraghuvanshi25
2618,16657777,"sandeep kumar","2026-08-04 11:41:21",338.6,2,sandeep088
2619,16656692,"kinza aftab 714","2026-08-04 05:43:51",338.4,2,kinzaaftab714
2620,16663161,"Pial Mahmud","2026-08-08 03:59:06",337.9,2,pialgroup
2621,16635610,JeffFosterUK,"2026-08-01 17:16:52",337.4,2,jefffosteruk
2622,16665243,"Harshit Jha","2026-08-05 13:40:16",337.4,2,harshitjha28
2623,16663459,"Cristian Yeanpaul Palomino Calderon","2026-08-06 04:14:17",337.1,2,dawo0t
2624,16653319,"Md. Rasel Meya","2026-08-06 14:42:18",336.4,2,raselmeya
2625,16656485,stunningvn,"2026-08-05 04:47:11",336.0,2,dedquoc
2626,16661382,CBenaventte,"2026-08-06 13:28:46",335.6,2,cbenaventte
2627,16674093,"Hoàng Trần Đặng Minh","2026-08-06 08:54:38",335.2,1,hongtrnngminh
2628,16662913,"IYAMPAYE ribert","2026-08-04 19:01:38",334.9,1,iyampayeribert
2629,16637894,"Leonardo Domingues","2026-08-05 23:33:51",334.4,2,leonardodomingues
2630,16645300,szyulian,"2026-08-04 04:42:36",334.3,1,szyulian
2631,16675043,malibu_orange,"2026-08-06 11:39:50",333.7,1,malibuorange
2632,16658761,!Aman212,"2026-08-04 12:10:28",333.7,2,aman9142424
2633,16687337,"sravani kamjula","2026-08-07 19:38:39",333.0,2,sravanikamjula
2634,16657032,"Ayaan Ghosh","2026-08-07 05:43:03",333.0,2,ayan9001
2635,16644519,"Shambhu Shekhar Sinha","2026-08-04 18:45:24",332.4,2,shambhushekharsinha
2636,16661469,"Qiqi Xie","2026-08-06 20:53:32",332.4,2,qiqixie123
2637,16669314,"Editor Jugnu AI","2026-08-07 05:45:44",331.9,2,editorjugnuai
2638,16654314,Mahamudul_Hassan_8012,"2026-08-03 18:33:07",331.4,2,mahamudulhassan8012
2639,16656633,N25H03A1028,"2026-08-05 05:18:45",330.1,1,pardhusadhu
2640,16674725,"rajan jha","2026-08-07 16:59:55",330.1,1,rajan1673
2641,16665463,Seendon,"2026-08-06 19:19:25",329.8,2,informationminer
2642,16658152,MingSUN007,"2026-08-04 13:46:29",328.1,2,mingsun007
2643,16683400,"wo zhe yi sheng ru lu bo bing","2026-08-08 03:56:32",327.6,2,"ivanlo103,panckck"
2644,16653997,"Alekya Valapushetty","2026-08-05 13:52:08",327.5,2,alekyavalapushetty
2645,16638938,Light&Thunder,"2026-08-07 08:17:41",327.4,2,yerne39
2646,16641331,ushi,"2026-08-05 13:33:18",326.7,1,yuki508
2647,16660321,syafanidwina,"2026-08-05 00:41:33",326.5,1,syafanidwina
2648,16658700,"szlachetny snieg","2026-08-04 08:48:47",326.4,1,takayukiimoto
2649,16660930,"Chung Ching Yeh","2026-08-04 14:44:34",326.2,2,chungchingyeh
2650,16683998,"Mahoraga save me","2026-08-07 22:09:22",326.1,2,yqngyv
2651,16678647,"Zorawar Singh","2026-08-06 19:55:53",325.6,2,zorawarsingh677
2652,16658383,"SIVA S","2026-08-08 05:14:43",324.9,2,codingmaster24
2653,16663210,"Marco Nasuelli","2026-08-04 19:38:59",324.9,1,marconasuelli
2654,16663352,"Avnish Sharma","2026-08-06 18:14:59",324.5,2,kewlaz
2655,16659283,"DILEEP POTHULA","2026-08-08 06:43:15",323.7,2,dileeppothula
2656,16678283,"Ajinkya Digurkar","2026-08-07 15:35:46",322.9,2,"ajinkyadigurkar,sakshiagrawal8818"
2657,16672325,Ispagiytiy,"2026-08-06 08:58:30",321.5,2,ispagiytiy
2658,16683075,"Manuel lasarte León","2026-08-07 09:41:15",321.4,2,manuellasarte
2659,16644210,"حسنين ساجد","2026-08-07 22:08:44",321.3,2,kutghngf98687er
2660,16686715,"Adrien Secondaire","2026-08-07 17:58:03",321.2,2,adriensecondaire
2661,16671911,"Dwi Eflatino","2026-08-08 04:38:56",320.6,2,eflatino
2662,16661689,"David Rao","2026-08-04 18:27:01",320.1,1,davidrao63
2663,16681959,"shun takinami","2026-08-07 05:43:47",319.2,1,shuntakinami
2664,16659001,"Tim Wanjohi","2026-08-04 09:33:42",318.7,1,timwanjohi
2665,16661966,Rocket,"2026-08-07 14:45:54",318.5,2,"aarchie4,nick16541,siddharthdongardive"
2666,16672687,Liz,"2026-08-07 14:52:18",318.4,2,lizgarcia3
2667,16679671,Ash0666,"2026-08-07 23:59:20",318.3,2,ash0666
2668,16623846,"masatoshi hiraki","2026-07-31 07:52:39",317.6,2,masatoshihiraki
2669,16662048,"Deekshitha Prabhakar","2026-08-06 18:15:45",317.5,2,deekshithaprabhakar
2670,16654244,"Saad Nanawala","2026-08-03 18:17:33",317.4,1,saadnanawala
2671,16663448,"Adel I.","2026-08-07 12:55:44",317.2,2,adelid
2672,16659572,"ABHILASH PRAHARAJ","2026-08-04 11:24:21",317.0,1,abhilashpraharaj
2673,16662105,PunnatatJAY,"2026-08-04 16:22:50",316.6,1,punnatatjay
2674,16637025,kodalien,"2026-08-03 03:36:34",316.5,2,kodalien
2675,16657525,"Alae Lakhdar","2026-08-05 08:10:49",316.4,1,alaelakhdar
2676,16630380,JM,"2026-08-07 22:20:40",316.4,2,julianmukaj
2677,16638781,itsuki-data,"2026-08-01 22:10:49",316.0,1,itsuki89
2678,16662749,Jordan,"2026-08-08 03:53:36",316.0,2,extergeist
2679,16663003,devzohaib,"2026-08-04 21:27:30",314.7,1,devzohaib
2680,16676501,"[Deleted] cf820879-5b51-45ff-9f0a-1d88833299b5","2026-08-07 16:13:39",314.1,1,kamraanmulani
2681,16684237,Zen_0910,"2026-08-07 17:07:02",314.0,1,zendeptrai
2682,16659698,"Duy Anh Nguyễn","2026-08-07 10:23:27",313.6,1,duyanhnguyn
2683,16677788,DorianCo,"2026-08-06 18:10:06",313.5,2,dorianco
2684,16658299,"Kingki19 / Muhammad Rizqi","2026-08-05 17:14:24",312.8,1,kingki19
2685,16677629,"XIE Jintao","2026-08-06 18:47:28",312.3,2,xiejintao
2686,16669229,"Kayvan Sinha","2026-08-06 15:06:59",312.1,1,kayvansinha
2687,16686950,"Kittikhun Pachana","2026-08-08 00:16:11",312.0,2,kittikhunpachana
2688,16665719,"[Armenia] Narek Petrosyan1","2026-08-05 07:49:34",311.5,1,narekpetrosyan1
2689,16659703,"Ananya #2","2026-08-04 12:00:26",310.9,1,ananyax8
2690,16660309,"Hazem Mahmoud Elsayd","2026-08-04 16:34:31",310.6,2,hazemmahmoudelsaid
2691,16665701,ManuelWick-Eckl,"2026-08-06 22:01:44",310.2,2,manuelw
2692,16675037,"Stanislav Pashkov","2026-08-06 20:51:51",309.9,1,stanislavpashkov
2693,16655482,Apoorv007,"2026-08-04 01:55:41",309.6,1,apoorv007
2694,16653941,"Sachin Kumar Kushwaha","2026-08-03 18:17:35",308.9,2,sachinkumarkushwaha
2695,16658219,"Deepesh Pankaj","2026-08-08 04:37:53",308.7,2,deepeshpankaj
2696,16687330,"Mehmet Ensar Çetin","2026-08-08 06:41:47",308.7,2,mehmetensaretin
2697,16678613,iBooNDK,"2026-08-07 17:20:13",308.5,2,iboondk
2698,16660990,"Bunny Tang","2026-08-04 13:52:24",308.1,2,tanghung64
2699,16686150,"Aek KunKub","2026-08-08 04:46:46",307.5,1,aekkunkub
2700,16670506,"Juan Andres Bravo Mejia","2026-08-05 21:40:17",307.1,1,juanandresbravomejia
2701,16657201,ShayML,"2026-08-08 06:53:32",306.8,2,shayml
2702,16630903,"Hrushikesh Pawar","2026-07-31 15:07:55",306.6,1,hrushikeshpawar
2703,16682689,HenryRichardson1,"2026-08-07 10:00:12",306.4,1,henryrichardson1
2704,16633483,"benkerrouche abdelbasset","2026-08-07 16:11:50",305.8,1,bassetkerouche
2705,16663913,"Aanaa Kaliil","2026-08-05 15:15:31",305.2,2,aanaakaliil
2706,16671985,"vishal waghchaure","2026-08-07 09:25:36",304.4,2,vishalwaghchaure
2707,16653906,swaroop41,"2026-08-04 05:53:29",304.3,2,swaroop41
2708,16639692,"Nirmal Patel","2026-08-06 03:05:27",304.1,2,nirmalpatel02
2709,16662603,"Shem Gikunda","2026-08-06 17:24:48",303.2,1,shemgikunda
2710,16684875,"Amitrakshar Mukherjee","2026-08-07 13:21:32",302.8,2,amitraksharmukherjee
2711,16632795,"vishwottam kudekar","2026-08-05 18:19:02",302.6,1,vishwottamkudekar
2712,16677328,"Eng. Husnain","2026-08-07 18:55:39",300.9,2,enghusnain
2713,16639465,"Gabriel Aguiar Leao","2026-08-02 00:23:49",300.8,1,"gabrielaguiarleao,marcositta"
2714,16632566,maco-macoo,"2026-07-31 18:04:20",299.6,1,macomacoo
2715,16644360,Mathous,"2026-08-02 20:28:00",298.8,1,mathisdac
2716,16660250,Moshel,"2026-08-04 12:57:20",298.6,1,moshel
2717,16666037,"Matheus Marques","2026-08-06 06:03:28",298.5,2,mathmarquesbr
2718,16664913,"ABHISHEK KUMAR","2026-08-08 06:39:04",296.2,2,abhishek6545
2719,16623480,xmaster6y,"2026-07-31 06:11:13",296.0,1,xmaster6y
2720,16659910,"Shraddha Kumbhar","2026-08-07 09:55:58",295.8,2,raj113
2721,16668024,"Igor Burkov","2026-08-07 04:35:37",295.6,2,igorburkov
2722,16655292,"Ingrid Fellah","2026-08-04 06:31:35",295.4,2,ingvor
2723,16687514,Dark_1926,"2026-08-07 20:30:33",295.2,1,dark1926
2724,16636540,"Burkova Nastia","2026-08-01 13:34:02",295.0,2,"burkovanastia,ellvalerie"
2725,16658311,zkskhurram,"2026-08-05 07:59:40",294.4,2,zkskhurram
2726,16668048,"Gazi Sayem Uddin Samir","2026-08-05 14:29:51",293.9,2,gazisayemuddinsamir
2727,16676977,"Akash Babu","2026-08-06 18:20:17",293.6,2,akashbabu17
2728,16669604,"Abhijit Pise","2026-08-06 07:06:12",292.2,1,abhijitpise
2729,16652159,Boson328,"2026-08-04 10:06:13",291.6,1,boson328
2730,16675819,RohitS001,"2026-08-06 14:52:43",291.4,2,rohits001
2731,16669756,AlgSaid,"2026-08-05 18:54:07",291.4,1,imabdallah
2732,16688231,"Antoine Matemane Mahirwe","2026-08-08 03:29:28",291.1,2,antoinemah
2733,16660073,"Mahad Kakooza","2026-08-07 18:42:52",290.9,2,mahadkakooza
2734,16656278,"Bhuvaneshwari Rebba","2026-08-04 09:20:36",290.8,1,bhuvaneshwarirebba
2735,16669441,"Chirag Desai","2026-08-05 18:23:02",290.7,2,cid007
2736,16623131,"Liam Carrig Newsam","2026-08-04 00:00:03",290.7,1,liamcarrignewsam
2737,16661576,"Yash Jumde","2026-08-06 12:52:50",290.4,2,yashjumde
2738,16660291,"Abhijit Rajkumar","2026-08-04 13:27:44",290.2,2,abhijitrajkumar
2739,16623274,Mhmda81,"2026-08-03 00:10:04",289.9,2,mhmda81
2740,16623528,"Faijur Rahaman","2026-07-31 03:43:56",289.9,2,faijurrahaman
2741,16632841,AGG,"2026-08-06 18:33:28",289.6,2,aleixgim
2742,16632418,"Bretokce 3amich","2026-08-07 12:18:26",289.2,2,bretokce3amich
2743,16659961,"Shivam saini","2026-08-08 07:00:28",288.4,1,shivam98saini
2744,16667691,alexanderctrl,"2026-08-06 09:34:19",288.0,1,alexanderctrl
2745,16675873,"Zhu Liang","2026-08-07 18:29:56",287.1,1,paradite
2746,16672284,"Dhruv | AI/ML Engineer in Progress","2026-08-07 06:55:13",286.6,1,dhruvdipakchudasama
2747,16681397,"Vishal Dubey","2026-08-07 04:37:06",286.5,1,visha1dubey
2748,16675461,mins0_0,"2026-08-06 17:02:31",285.9,2,mins00
2749,16644765,MoeCode,"2026-08-08 02:07:24",285.8,2,syrianeagle
2750,16658702,sherlockwatson007,"2026-08-07 10:27:38",285.8,2,sherlockwatson007
2751,16662108,nhkien,"2026-08-05 06:52:18",285.7,2,nhkien
2752,16663333,"Iago Moura e Moreira","2026-08-04 20:05:06",285.4,1,iagomouraemoreira
2753,16663910,"Shivram Nekkanti","2026-08-07 14:38:04",285.0,1,shivramnekkanti
2754,16668018,"DAVID CHEW HL","2026-08-06 06:36:34",284.9,2,davidchewhl
2755,16666719,helenkwok,"2026-08-06 14:55:20",284.9,1,helenkwok
2756,16660749,"PavanK Saketh","2026-08-04 13:38:48",282.5,2,pavanksaketh
2757,16655682,"Azamat Sadikov","2026-08-04 03:25:41",282.3,1,azamatsadikov
2758,16688190,"Win M","2026-08-08 00:28:18",282.1,1,winmet
2759,16657578,raushancoursework,"2026-08-05 06:54:51",282.0,1,raushancoursework
2760,16657440,Lz7_129,"2026-08-04 15:26:01",281.3,1,lz7129
2761,16661252,"Andrzej Walczak","2026-08-05 09:46:19",280.1,2,andrzej1983
2762,16668368,"Waleed Hasan","2026-08-05 21:10:49",278.9,1,whasan
2763,16651507,jappanini,"2026-08-03 09:14:04",276.5,1,jappanini
2764,16662099,"The Algorithmist","2026-08-04 23:41:59",275.7,2,riyagheewala
2765,16672322,"khalil ur Rehman","2026-08-07 14:16:11",275.0,2,khalilurehman
2766,16663945,anyasri,"2026-08-06 07:19:08",274.5,2,anyasri
2767,16658401,"Aryan Lonare","2026-08-04 09:55:47",274.1,2,aryandyalullonare
2768,16654827,"ADITYA KUMAR MISHRA","2026-08-03 20:07:22",274.0,1,aditya1kumarmishra
2769,16623408,shige,"2026-08-07 06:28:19",273.8,1,shimishige
2770,16666414,salyamq,"2026-08-05 16:41:38",272.4,1,salyamq
2771,16660146,4Solver,"2026-08-08 02:06:19",271.9,2,msfbiolinhares
2772,16654256,"KONGARA PRASANTH","2026-08-04 03:40:27",271.1,2,prasanth2008
2773,16632724,"Sayan Dutta","2026-08-04 07:47:42",270.8,1,sayan1507
2774,16658440,"Gloria Lourelynn S","2026-08-04 15:16:09",270.5,1,glorialourelynn
2775,16659840,"Dasari Giri Gabrelu","2026-08-05 13:41:11",270.4,2,giridasari
2776,16649314,"Yuka,Ota","2026-08-06 02:36:05",270.3,1,yukaika
2777,16661447,"Sibel Özbek","2026-08-04 20:50:27",269.7,1,sibelzbek
2778,16660978,"Maksym Khavil","2026-08-04 13:43:48",269.6,1,maksymkhavil
2779,16630041,"Devi prashad tripathi","2026-08-03 17:56:58",269.6,1,deviprashadtripathi
2780,16674390,yangluo1,"2026-08-08 01:31:08",269.5,2,yangluo1
2781,16659493,"Ori Glisko","2026-08-05 21:33:40",269.0,1,origlisko
2782,16669473,"William Bickelmann","2026-08-05 17:47:13",268.5,1,williambickelmann
2783,16685093,"Huzaifa Inam","2026-08-07 13:47:15",267.0,2,huzaifainam
2784,16674012,ahankesumah,"2026-08-06 11:22:53",266.9,1,ahankesumah
2785,16662803,"Ashish Gawade","2026-08-04 19:11:19",266.8,2,ashishgawade
2786,16684191,"Patel Aryan D","2026-08-07 14:20:53",265.2,2,patelaryand
2787,16635248,eosphor,"2026-08-01 09:46:59",264.8,2,eosphor
2788,16663674,"Mason Mahar","2026-08-08 06:28:47",263.7,2,masonmahar
2789,16688153,"Panchajanya Banerjee (Pancham)","2026-08-08 00:07:04",263.3,1,delayedkarma
2790,16664586,"Owen Lim","2026-08-05 05:42:25",263.3,2,owenlim45
2791,16656210,"Sanjay Suthraye","2026-08-04 14:55:13",262.7,2,sanjaysuthraye96
2792,16663438,"Varun Prajapati","2026-08-05 06:40:59",262.5,1,"krunalasari,varun2206"
2793,16677403,bababoy,"2026-08-06 17:14:29",262.4,1,adrienrenard
2794,16633003,"K Mukhiya ","2026-08-01 12:09:51",262.2,2,kmukhiya
2795,16656235,"Zain Ul Abideen Samo","2026-08-06 15:22:02",262.1,2,zainulabideensamo
2796,16656515,"Rushal Manandhar","2026-08-06 04:15:01",262.0,1,rushalmanandhar
2797,16633414,"sagar tripathy","2026-07-31 22:04:53",261.9,1,sagar8trip
2798,16661846,"Jeffrey Pike","2026-08-08 04:07:47",261.4,2,jeffreypikeai
2799,16669142,"Jaclyn Agee","2026-08-07 15:21:06",261.3,2,jaclynagee
2800,16633466,"Aarush pandey","2026-08-02 19:49:05",261.1,2,aarushpandey
2801,16657227,"Anusha Marla","2026-08-04 07:05:53",260.9,2,anushamarla
2802,16658635,"Deepak Kumar ","2026-08-05 02:38:29",260.6,2,deepak2026ml
2803,16661160,"Roobhasridevi P","2026-08-04 14:31:22",259.9,1,roobhasridevi
2804,16641277,Zenieverse,"2026-08-05 08:06:17",259.8,2,zenieverse
2805,16656771,"thushara bandara","2026-08-07 04:13:43",259.7,2,dushyanthibandara
2806,16657344,"Ombayo fredrick","2026-08-04 14:04:04",258.9,2,ombayofredrick
2807,16658522,"Amna khanii23","2026-08-07 05:15:47",258.8,2,amnakhanii23
2808,16658969,"Yuri Maslov","2026-08-04 10:11:45",258.2,1,yurimaslov
2809,16656308,"Srishanth Sriramula","2026-08-04 05:15:11",258.1,1,srishanthsriramula
2810,16629426,"Abdullah Qureshi","2026-07-31 10:00:44",257.6,2,abdullahqureshi120
2811,16622251,"Moroz Roman","2026-07-30 20:04:59",256.7,2,crissyro
2812,16668495,Herisitraka,"2026-08-05 17:16:28",256.0,2,herisitraka
2813,16623953,"Denuwan Wijesinghe","2026-08-01 07:57:04",255.9,2,denuwanwijesinghe
2814,16681895,Akshar,"2026-08-07 06:16:19",255.7,2,aks0625
2815,16683577,"Ankush Kumar M","2026-08-07 13:19:05",254.4,2,ankushkumarm
2816,16625029,Hilarus,"2026-08-01 15:59:02",254.2,2,hilagbag
2817,16662630,"M.mohamed Muhasir","2026-08-05 18:25:39",253.8,2,mmohamedmuhasir
2818,16662230,"Angus Mc Gregor","2026-08-07 10:13:08",253.7,2,angusmcgregor
2819,16659444,"ANKIT AGARWAL","2026-08-04 10:28:58",253.5,2,ankwall223
2820,16683220,Kongali,"2026-08-07 12:15:30",252.9,2,kongali
2821,16656382,Aevion-Labs,"2026-08-07 05:36:18",251.6,2,aevionlabs
2822,16670547,"Maduako Prince","2026-08-05 22:53:03",251.5,2,maduakoprince
2823,16683136,"Stefano Ciaci","2026-08-07 12:37:11",250.6,1,stefanovcciaci
2824,16674950,"Davide Tonini","2026-08-07 08:19:29",249.7,1,quanttony
2825,16681610,"team maccy","2026-08-07 20:27:06",249.1,1,robertgama
2826,16668152,ksew364,"2026-08-07 16:02:09",248.4,1,ksew364
2827,16665050,"Praneeth Palugula","2026-08-07 05:33:33",248.3,2,praneethpalugula
2828,16662557,"Naman Sudershan","2026-08-05 13:21:08",248.1,2,namansudershan
2829,16660484,"Waiswa Geoffrey","2026-08-07 08:42:46",247.5,2,waiswageoffrey
2830,16670462,"Talha Kayar","2026-08-08 00:03:33",247.1,2,talhakayar
2831,16664875,SaiSujitPunukollu,"2026-08-05 05:46:11",245.6,1,saisujitpunukollu
2832,16660099,Desireog71,"2026-08-07 09:50:58",245.1,2,desireog71
2833,16655621,xia0910,"2026-08-06 11:52:34",244.8,2,xia0910
2834,16676026,"Bedashree Swarupa Das","2026-08-06 14:14:21",244.3,1,ashokkumardasbedashr
2835,16680789,"Marouane Alahyane","2026-08-07 23:22:08",243.7,1,marouanealahyane
2836,16662662,"Joaquim Jose1","2026-08-04 17:57:03",242.7,1,joaquimjose1
2837,16659415,PincheCabrón,"2026-08-04 20:56:51",241.7,1,pinchecabrn
2838,16656164,"Justin Schomer","2026-08-08 00:55:32",240.8,2,fathersecurity
2839,16657306,"Krunal Chavda","2026-08-07 21:38:11",240.7,2,krunalchavda21
2840,16663864,RamónLópez,"2026-08-08 03:38:42",240.0,2,lopeznomar
2841,16654559,"Kerem Ali AVCIOĞLU","2026-08-03 19:28:49",238.8,2,keremaliavciolu
2842,16656954,"Marwan Elmetwally","2026-08-04 05:56:29",238.8,2,marwanelmetwally
2843,16624973,"Mrunmayee Kulkarni","2026-07-31 06:16:46",238.7,1,kulmrun
2844,16661570,"sissoko cheick","2026-08-08 06:46:53",238.6,2,sissokocheick
2845,16663265,"Darlington Ayakazi","2026-08-04 20:26:08",238.4,1,darlingtonayakazi
2846,16662083,ihabkaggle,"2026-08-07 00:42:33",238.0,2,ihabkaggle
2847,16659871,"Abel Kpoton","2026-08-04 20:41:20",236.5,2,abelkpoton
2848,16658297,"Charishma Pillapalem","2026-08-06 14:25:47",236.1,1,charishmapillapalem
2849,16666706,baijiachang,"2026-08-05 11:04:21",235.6,1,baijiachang
2850,16677441,"ERREGUI YOUSSEF","2026-08-06 18:02:39",235.2,2,erreguiyoussef
2851,16665360,"Ayush Bhadauria","2026-08-05 09:34:19",235.0,1,ayushbhadauria50
2852,16630725,"vaibhav vyas","2026-08-06 10:56:52",234.4,2,vaibhavvyas0
2853,16654124,"Aditya Kumar Singh","2026-08-05 09:57:29",232.8,2,adityq121608
2854,16660450,"prashant prakash","2026-08-07 13:58:15",232.4,2,prashantprakash28
2855,16669060,Twansss,"2026-08-07 17:32:51",230.2,1,twansss
2856,16661419,"Shivansh Soni","2026-08-04 15:08:01",229.8,2,shivanshsonii
2857,16661500,"yagnit sutariya","2026-08-04 15:34:39",228.2,1,yagnitsutariya
2858,16662859,"Mohamed Zahran","2026-08-05 04:41:56",227.6,1,zrnking2012
2859,16634761,"CHARHBILI Moad","2026-08-07 13:44:23",227.4,1,charhbilimoad
2860,16659036,"Mohammed Kaif","2026-08-04 10:41:22",226.8,2,mkaif001
2861,16662023,"Vikas Kumar","2026-08-06 17:08:52",226.5,2,vikshit104
2862,16664199,SomyaSingh_07,"2026-08-07 14:23:03",225.1,1,somyasingh07
